Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,First octet,Second octet,Third octet,Fourth octet,NumOfIPs,TXTRecord,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Location,Class
peakperformanceslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,85,104,21,32,1,7,0,0,0,0,0,13335,200,cloudflare,3.63,0.33,0.63,0.0,0.0,2,3,0,0,False,16,Canada,1
cpppapsk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,86,172,67,152,95,2,0,0,0,0,0,13335,403,cloudflare,2.37,0.09,0.82,0.0,0.0,1,4,0,0,False,6,Canada,1
vivaespana.sk,"WEDOS Internet, a.s.",4.0,3.0,Google Trust Services,77,172,67,182,60,2,1,1,1,0,1,13335,200,cloudflare,3.03,0.38,0.54,0.0,0.0,2,2,0,0,False,7,Canada,1
adidasoutletslovensko.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,88,172,67,146,145,2,0,0,0,0,0,13335,200,cloudflare,3.55,0.38,0.58,0.0,0.0,2,3,0,0,False,13,Canada,1
ssos365.sk,"WebCreators, s. r. o.",3.0,3.0,None,50,193,163,77,21,1,1,1,1,1,1,29405,404,nginx,2.52,0.1,0.5,0.3,0.0,1,2,3,0,False,6,Slovakia,1
autoelektrony.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,68,109,74,157,48,1,1,1,1,1,1,29405,200,nginx,3.5,0.44,0.5,0.0,0.0,2,3,0,0,False,7,Slovakia,1
balmainhaircouture.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,89,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.88,0.43,0.52,0.0,0.0,2,2,0,0,False,13,Czechia,1
hollisterslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,82,165,231,64,69,1,0,0,0,0,0,48950,200,Apache,3.37,0.29,0.67,0.0,0.0,1,3,0,0,False,10,Germany,1
lowaobuvoutlet.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,68,104,21,16,1,7,0,0,0,0,0,13335,200,cloudflare,3.45,0.41,0.53,0.0,0.0,2,2,0,0,False,11,Canada,1
gymsharks-sk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,31,158,222,2,23,1,0,0,0,0,0,63119,200,Apache,3.06,0.13,0.73,0.0,0.07,1,3,0,1,False,10,United States,1
schiesserslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,31,172,67,203,32,2,0,0,0,0,0,13335,200,cloudflare,3.24,0.29,0.67,0.0,0.0,2,3,0,0,False,10,Canada,1
znalecpresov.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,84,31,15,10,61,1,0,0,1,0,0,25234,200,nginx,3.64,0.27,0.67,0.0,0.0,1,3,0,0,False,9,Czechia,1
garwood.sk,"WEDOS Internet, a.s.",4.0,3.0,Let's Encrypt,86,78,24,11,234,1,0,0,1,0,0,43541,200,nginx,3.12,0.3,0.6,0.0,0.0,2,2,0,0,False,5,Czechia,1
setripriestor.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,25,37,9,175,189,1,1,1,1,0,0,51013,200,openresty,3.03,0.31,0.62,0.0,0.0,2,2,0,0,False,9,Slovakia,1
riekerslovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,19,196,247,61,5,1,0,0,0,0,0,41564,200,Apache,3.22,0.41,0.53,0.0,0.0,2,3,0,0,False,8,Canada,1
amiri-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,83,165,231,153,31,1,0,0,0,0,0,58065,200,Apache,3.57,0.33,0.56,0.0,0.06,1,3,0,1,False,7,United States,1
salomonobuvvypredaj.sk,Gransy s.r.o.,4.0,3.0,"cPanel, LLC",61,196,247,61,26,1,0,0,0,0,0,41564,200,Apache,3.97,0.36,0.59,0.0,0.0,1,2,0,0,False,12,None,1
solovairboots.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,65,196,244,193,134,1,0,0,0,0,0,58065,403,nginx,3.2,0.38,0.56,0.0,0.0,2,2,0,0,False,9,Finland,1
salomonstore.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,82,104,21,23,230,2,1,0,0,0,0,13335,200,cloudflare,3.27,0.33,0.6,0.0,0.0,1,3,0,0,False,7,Canada,1
calvinkleinslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,75,196,196,242,79,1,0,0,0,0,0,57858,200,Apache,3.35,0.3,0.65,0.0,0.0,2,3,0,0,False,10,Sweden,1
amirislovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,38,91,108,179,166,1,0,0,0,0,0,57858,200,Apache,3.45,0.35,0.59,0.0,0.0,1,3,0,0,False,6,United States,1
vanseshop.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,36,104,160,6,110,1,0,0,0,0,0,41564,200,Apache,3.19,0.25,0.67,0.0,0.0,1,2,0,0,False,5,United Kingdom,1
danielwellingtonslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,56,165,231,64,37,1,0,0,0,0,0,48950,200,Apache,3.58,0.32,0.64,0.0,0.0,2,3,0,0,False,17,Germany,1
getspace.sk,NETIM,4.0,3.0,Let's Encrypt,71,95,217,251,141,1,1,1,1,1,1,24940,200,LiteSpeed,3.1,0.27,0.64,0.0,0.0,1,3,0,0,False,6,Finland,1
gasp-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,86,104,21,81,137,2,0,0,0,0,0,13335,200,cloudflare,2.65,0.1,0.7,0.0,0.1,1,2,0,1,False,5,Canada,1
upat-sk.sk,Gransy s.r.o.,4.0,3.0,None,0,194,127,208,32,1,0,0,0,0,0,207404,200,Microsoft-IIS/10.0,2.92,0.2,0.6,0.0,0.1,1,2,0,1,False,5,Germany,1
shopsy.sk,"ELBIA, s. r. o.",4.0,3.0,Let's Encrypt,72,5,9,108,246,1,1,0,1,0,0,24940,200,nginx/1.18.0,2.64,0.22,0.67,0.0,0.0,1,2,0,0,False,3,Germany,1
campersk.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,34,172,67,171,36,2,0,0,0,0,0,13335,200,cloudflare,3.1,0.18,0.73,0.0,0.0,1,3,0,0,False,6,Canada,1
rychlapozicka.sk,Gransy s.r.o.,4.0,3.0,None,0,46,8,8,200,1,1,0,1,1,1,60592,200,None,3.62,0.31,0.62,0.0,0.0,1,3,0,0,False,8,Czechia,1
dcshoessslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,87,172,67,133,53,2,0,0,0,0,0,13335,200,cloudflare,3.11,0.25,0.7,0.0,0.0,2,4,0,0,False,9,Canada,1
lunchboxsk.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,7,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.39,0.15,0.77,0.0,0.0,1,4,0,0,False,8,Czechia,1
carharttwip.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,74,165,231,154,21,1,0,0,0,0,0,58065,200,Apache,3.38,0.21,0.71,0.0,0.0,1,4,0,0,False,6,United States,1
bonusfinance.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,46,37,9,175,188,1,1,1,1,0,0,51013,200,openresty,3.46,0.33,0.6,0.0,0.0,1,2,0,0,False,8,Slovakia,1
tamariseshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,51,196,247,30,105,1,0,0,0,0,0,41564,200,Apache,3.46,0.33,0.6,0.0,0.0,1,2,0,0,False,7,United States,1
cryptominer.sk,Websupport s.r.o.,3.0,3.0,None,10,37,9,175,197,1,1,1,1,0,0,51013,200,openresty,3.66,0.29,0.64,0.0,0.0,1,2,0,0,False,8,Slovakia,1
asshoesslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,43,196,245,153,204,1,0,0,0,0,0,41564,200,Apache,2.97,0.32,0.63,0.0,0.0,2,3,0,0,False,8,Slovakia,1
salomon-sk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,54,196,245,153,223,1,0,0,0,0,0,41564,200,Apache,3.03,0.23,0.62,0.0,0.08,1,2,0,1,False,6,Slovakia,1
adidasunderwear.sk,Corporation Service Company (DBS) GmbH,4.0,3.0,"GoDaddy.com, Inc.",182,3,33,130,190,2,0,0,0,0,0,16509,200,None,3.31,0.39,0.56,0.0,0.0,2,2,0,0,False,10,Canada,1
vivaia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,47,165,231,64,49,1,0,0,0,0,0,48950,200,Apache,2.5,0.44,0.44,0.0,0.0,3,2,0,0,False,5,Germany,1
huntebratislava.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,68,104,21,49,122,2,0,0,0,0,0,13335,200,cloudflare,3.68,0.33,0.61,0.0,0.0,1,2,0,0,False,10,Canada,1
eleganceshop.sk,"WebCreators, s. r. o.",4.0,2.0,Let's Encrypt,81,193,163,77,28,1,1,1,1,1,1,29405,200,nginx,3.46,0.33,0.6,0.0,0.0,1,2,0,0,False,8,Slovakia,1
converseeshopsk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,64,196,247,29,4,1,0,0,0,0,0,41564,200,Apache,3.24,0.28,0.67,0.0,0.0,2,3,0,0,False,9,United States,1
swarovski-online.sk,ZONER s.r.o.,4.0,4.0,None,0,195,253,6,139,1,0,0,0,0,0,8391,200,Knipp-Webredirector/1.6.6,3.58,0.32,0.58,0.0,0.05,1,3,0,1,False,9,Germany,1
riekerslovensko.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,56,196,241,63,59,1,0,0,0,0,0,41564,200,Apache,3.16,0.33,0.61,0.0,0.0,2,3,0,0,False,7,None,1
uggssk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,29,196,196,231,232,1,0,0,0,0,0,48950,200,Apache,2.2,0.11,0.78,0.0,0.0,1,5,0,0,False,5,Sweden,1
calzedonia.sk,Key-Systems GmbH,4.0,3.0,None,0,5,22,145,121,2,1,1,1,0,1,16509,200,cloudflare,3.55,0.38,0.54,0.0,0.0,2,2,0,0,False,7,Germany,1
danskobratislava.sk,NETIM,4.0,3.0,ZeroSSL,49,196,247,60,243,1,0,0,0,0,0,41564,403,Apache/2,3.47,0.32,0.63,0.0,0.0,1,3,0,0,False,11,Canada,1
brooksslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,29,196,196,197,175,1,0,0,0,0,0,41564,200,Apache,3.02,0.28,0.67,0.0,0.0,2,4,0,0,False,7,Ireland,1
converseslovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,61,104,21,96,1,7,0,0,0,0,0,13335,403,cloudflare,3.15,0.3,0.65,0.0,0.0,1,3,0,0,False,9,Canada,1
abathingape.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,75,196,247,60,173,1,0,0,0,0,0,41564,200,Apache,3.47,0.36,0.57,0.0,0.0,1,2,0,0,False,8,Canada,1
dartyelektro.sk,"WebHouse, s.r.o.",2.0,1.0,Google Trust Services,73,104,21,87,64,2,0,0,0,0,0,13335,403,cloudflare,3.37,0.33,0.6,0.0,0.0,2,3,0,0,False,8,Canada,1
superfitsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,60,196,244,47,133,1,0,0,0,0,0,58065,200,Apache,3.18,0.23,0.69,0.0,0.0,1,3,0,0,False,7,Canada,1
hi-tecslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,54,196,245,153,198,1,0,0,0,0,0,41564,200,Apache,3.57,0.28,0.61,0.0,0.06,1,3,0,1,False,7,Slovakia,1
bonky.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,0,162,159,136,54,2,1,1,1,0,0,13335,409,cloudflare,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,3,Canada,1
botaskysk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,55,104,21,13,152,2,0,0,0,0,0,13335,403,cloudflare,2.79,0.25,0.67,0.0,0.0,1,2,0,0,False,7,Canada,1
annafieldtopanky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,78,158,222,2,38,1,0,0,0,0,0,63119,200,Apache,3.64,0.37,0.58,0.0,0.0,2,3,0,0,False,10,United States,1
calzedonia-sk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,37,165,231,64,36,1,0,0,0,0,0,48950,200,Apache,3.62,0.31,0.56,0.0,0.06,2,2,0,1,False,9,Germany,1
backup.skila.tn,None,None,None,Let's Encrypt,73,92,222,139,190,1,0,0,0,0,0,16276,200,OVHcloud,3.51,0.27,0.6,0.0,0.0,1,2,0,0,False,9,France,1
veja-tenisky.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,60,196,240,121,238,1,0,0,0,0,0,41564,200,Apache,3.51,0.33,0.53,0.0,0.07,1,2,0,1,False,8,Germany,1
timberland-slovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,64,104,160,6,116,1,0,0,0,0,0,41564,200,Apache,3.88,0.32,0.59,0.0,0.05,2,2,0,1,False,11,United Kingdom,1
arketbratislava.sk,NETIM,4.0,3.0,Let's Encrypt,56,165,231,4,222,1,0,0,0,0,0,57858,403,nginx,3.28,0.33,0.61,0.0,0.0,1,3,0,0,False,11,Seychelles,1
dc-shoes.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,63,172,67,137,3,2,0,0,0,0,0,13335,403,cloudflare,3.03,0.18,0.64,0.0,0.09,2,2,0,1,False,5,Canada,1
swarovskibratislava.sk,NETIM,4.0,3.0,Google Trust Services,50,104,21,80,1,7,0,0,0,0,0,13335,403,cloudflare,3.37,0.32,0.64,0.0,0.0,1,3,0,0,False,14,Canada,1
topankytopanky.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,42,185,132,115,168,1,1,1,1,0,1,57081,404,nginx,3.1,0.35,0.59,0.0,0.0,1,2,0,0,False,9,Czechia,1
adidasoutletsk.sk,Gransy s.r.o.,4.0,4.0,None,0,196,196,204,32,1,0,0,0,0,0,58065,200,Apache,3.34,0.35,0.59,0.0,0.0,2,3,0,0,False,9,Finland,1
skznamka.sk,"WEDOS Internet, a.s.",4.0,3.0,Google Trust Services,38,104,26,14,38,3,1,1,1,1,1,13335,200,cloudflare,2.66,0.18,0.73,0.0,0.0,1,4,0,0,False,5,Canada,1
arcteryx-slovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,85,172,67,152,219,2,0,0,0,0,0,13335,200,cloudflare,3.78,0.29,0.62,0.0,0.05,1,3,0,1,False,10,Canada,1
victoriasecretsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,29,196,196,38,87,1,0,0,0,0,0,58065,200,Apache,3.37,0.32,0.63,0.0,0.0,2,3,0,0,False,6,France,1
guesssk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,59,196,196,38,163,1,0,0,0,0,0,58065,200,Apache,2.32,0.2,0.7,0.0,0.0,2,4,0,0,False,5,France,1
napapijrislovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,33,158,222,2,36,1,0,0,0,0,0,63119,200,Apache,3.59,0.33,0.62,0.0,0.0,1,3,0,0,False,10,United States,1
aninebing.sk,"WebCreators, s. r. o.",3.0,3.0,None,50,193,163,77,165,1,1,1,1,1,1,29405,404,nginx,3.02,0.33,0.58,0.0,0.0,1,2,0,0,False,6,Slovakia,1
zasielkonos.sk,Gransy s.r.o.,1.0,1.0,Google Trust Services,65,104,21,48,1,7,1,0,0,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,2,2,0,0,False,8,Canada,1
supremeslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,45,165,231,64,24,1,0,0,0,0,0,48950,200,Apache,3.37,0.32,0.63,0.0,0.0,1,3,0,0,False,8,Germany,1
mizunoteniskysk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,64,172,67,178,79,2,0,0,0,0,0,13335,404,cloudflare,3.42,0.33,0.61,0.0,0.0,1,2,0,0,False,9,Canada,1
jordansovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,62,196,240,121,135,1,0,0,0,0,0,41564,200,Apache,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,8,Germany,1
superdrybratislava.sk,NETIM,4.0,3.0,ZeroSSL,60,196,196,198,26,1,0,0,0,0,0,41564,403,Apache/2,3.71,0.33,0.62,0.0,0.0,1,3,0,0,False,13,Ireland,1
trapstar-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,58,172,67,191,64,2,0,0,0,0,0,13335,200,cloudflare,2.9,0.14,0.71,0.0,0.07,1,3,0,1,False,8,Canada,1
dedietrichsk.sk,Gransy s.r.o.,4.0,3.0,None,31,93,185,101,33,1,1,1,0,0,1,43541,200,Apache/2.4,3.24,0.27,0.67,0.0,0.0,2,4,0,0,False,8,Czechia,1
roxyslovensko.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,31,172,67,216,77,2,0,0,0,0,0,13335,403,cloudflare,3.28,0.31,0.62,0.0,0.0,1,3,0,0,False,5,Canada,1
skechersskeshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,9,196,245,153,228,1,0,0,0,0,0,41564,200,Apache,2.89,0.22,0.72,0.0,0.0,1,4,0,0,False,9,Slovakia,1
uniqlosale.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,31,196,240,101,22,1,0,0,0,0,0,58065,200,Apache,3.39,0.38,0.54,0.0,0.0,1,2,0,0,False,7,United States,1
mustobunda.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,43,196,247,180,155,1,0,0,0,0,0,41564,403,Apache/2,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,6,Poland,1
basetoosl.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,81,91,240,20,64,1,1,1,1,0,0,59939,200,Apache/2,3.02,0.33,0.58,0.0,0.0,2,2,0,0,False,6,The Netherlands,1
michaelkorsslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,59,196,196,197,160,1,0,0,0,0,0,41564,200,Apache,3.59,0.3,0.65,0.0,0.0,2,4,0,0,False,12,Ireland,1
flylondonbratislava.sk,NETIM,4.0,3.0,Google Trust Services,87,172,67,168,5,2,0,0,0,0,0,13335,403,cloudflare,3.75,0.32,0.64,0.0,0.0,1,3,0,0,False,14,Canada,1
huntergumakysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,196,245,153,224,1,0,0,0,0,0,41564,200,Apache,3.57,0.29,0.65,0.0,0.0,1,2,0,0,False,9,Slovakia,1
fjallravenslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,44,104,160,10,43,1,0,0,0,0,0,48950,200,Apache,3.48,0.27,0.68,0.0,0.0,1,3,0,0,False,11,United States,1
deuter-slovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,59,196,196,202,69,1,0,0,0,0,0,58065,200,Apache,3.54,0.32,0.58,0.0,0.05,2,3,0,1,False,8,Finland,1
ecco-slovakia.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,18,196,245,153,242,1,0,0,0,0,0,41564,200,Apache,3.38,0.38,0.5,0.0,0.06,2,2,0,1,False,6,Slovakia,1
fitfloponsale.sk,NETIM,4.0,3.0,Google Trust Services,58,172,67,169,73,2,0,0,0,0,0,13335,403,cloudflare,3.5,0.31,0.62,0.0,0.0,1,3,0,0,False,9,Canada,1
reservedslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,77,196,247,231,19,1,0,0,0,0,0,58065,200,Apache,3.12,0.3,0.65,0.0,0.0,1,3,0,0,False,9,Germany,1
joyashoesonlinesale.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,43,104,21,88,143,2,0,0,0,0,0,13335,520,cloudflare,3.39,0.45,0.5,0.0,0.0,3,2,0,0,False,13,Canada,1
merrellbarefoot.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,196,245,238,117,1,0,0,0,0,0,58065,200,Apache,3.42,0.33,0.61,0.0,0.0,2,3,0,0,False,8,Austria,1
venumslovensko.sk,Gransy s.r.o.,4.0,2.0,Google Trust Services,73,104,21,16,1,7,0,0,0,0,0,13335,200,cloudflare,3.22,0.29,0.65,0.0,0.0,1,3,0,0,False,6,Canada,1
bershkask.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,62,158,222,2,21,1,0,0,0,0,0,63119,200,Apache,2.79,0.17,0.75,0.0,0.0,1,4,0,0,False,5,United States,1
palmangels.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,74,158,222,2,43,1,0,0,0,0,0,63119,200,Apache,3.24,0.23,0.69,0.0,0.0,1,2,0,0,False,7,United States,1
wellensteynslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,51,158,222,2,22,1,0,0,0,0,0,63119,200,Apache,3.24,0.3,0.65,0.0,0.0,2,3,0,0,False,12,United States,1
evohomeshop.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,76,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.04,0.36,0.57,0.0,0.0,1,2,0,0,False,8,Czechia,1
kabelkybizu.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,80,172,67,194,48,2,0,0,0,0,0,13335,0,None,3.32,0.36,0.57,0.0,0.0,1,2,0,0,False,7,Canada,1
huglo.sk,"Hilberman Capital, s.r.o.",4.0,4.0,Google Trust Services,78,172,67,143,160,2,1,1,1,0,0,13335,200,cloudflare,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,5,Canada,1
kasinosk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,59,172,67,158,89,2,1,1,1,0,0,13335,200,cloudflare,2.59,0.27,0.64,0.0,0.0,1,2,0,0,False,5,Canada,1
drmartensbratislava.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,77,104,21,23,175,2,0,0,0,0,0,13335,200,cloudflare,3.57,0.27,0.68,0.0,0.0,1,4,0,0,False,13,Canada,1
znalecbratislava.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,84,31,15,10,61,1,0,0,1,0,0,25234,200,nginx,3.62,0.32,0.63,0.0,0.0,1,3,0,0,False,11,Czechia,1
rayray.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Google Trust Services,68,162,159,137,54,2,1,1,1,0,1,13335,200,cloudflare,2.5,0.44,0.44,0.0,0.0,2,2,0,0,False,5,Canada,1
supratopanky.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,48,104,21,46,230,2,0,0,0,0,0,13335,403,cloudflare,3.37,0.33,0.6,0.0,0.0,1,2,0,0,False,8,Canada,1
asicsteniskybratislava.sk,NETIM,4.0,4.0,ZeroSSL,80,196,240,10,17,1,0,0,0,0,0,58065,403,nginx,3.51,0.36,0.6,0.0,0.0,1,3,0,0,False,15,United States,1
3dmania.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,43,104,21,112,1,7,0,0,0,0,0,13335,403,cloudflare,3.12,0.3,0.5,0.1,0.0,2,2,1,0,False,5,Canada,1
superdrysk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,59,158,222,2,55,1,0,0,0,0,0,63119,200,Apache,3.03,0.23,0.69,0.0,0.0,1,3,0,0,False,7,United States,1
nana-vypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,80,196,245,56,163,1,0,0,0,0,0,58065,200,Apache,3.58,0.31,0.56,0.0,0.06,1,2,0,1,False,9,Spain,1
longchamp.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,49,158,222,2,54,1,0,0,0,0,0,63119,200,Apache,3.58,0.17,0.75,0.0,0.0,1,4,0,0,False,7,United States,1
dope-snow-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,88,104,21,40,50,2,0,0,0,0,0,13335,200,cloudflare,3.19,0.2,0.6,0.0,0.13,1,2,0,1,False,7,Canada,1
hollisterbratislava.sk,NETIM,4.0,3.0,ZeroSSL,44,196,247,60,234,1,1,1,1,0,0,41564,403,Apache/2,3.54,0.32,0.64,0.0,0.0,1,3,0,0,False,12,Canada,1
topanky-topanky.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,42,185,132,115,168,1,1,1,1,0,1,57081,404,nginx,3.24,0.33,0.56,0.0,0.06,1,2,0,1,False,10,Czechia,1
converse-vypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,76,165,231,36,29,1,0,0,0,0,0,41564,200,Apache,3.78,0.3,0.6,0.0,0.05,1,2,0,1,False,11,United Kingdom,1
fruugo.sk,Eurodns S.A.,4.0,3.0,DigiCert Inc,235,23,202,152,14,1,1,1,1,0,1,16625,200,None,2.95,0.33,0.56,0.0,0.0,2,2,0,0,False,5,United States,1
ppeshop.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,86,104,21,64,1,7,0,0,0,0,0,13335,403,cloudflare,2.65,0.2,0.7,0.0,0.0,1,2,0,0,False,5,Canada,1
puma-sk.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,55,196,245,153,229,1,0,0,0,0,0,41564,200,Apache,2.92,0.2,0.6,0.0,0.1,1,2,0,1,False,5,Slovakia,1
ariatvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,45,158,222,2,31,1,0,0,0,0,0,63119,200,Apache,3.58,0.38,0.56,0.0,0.0,2,2,0,0,False,9,United States,1
skechersobuv.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,56,104,21,6,252,2,0,0,0,0,0,13335,200,cloudflare,3.32,0.27,0.67,0.0,0.0,1,2,0,0,False,7,Canada,1
mbtrend.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,85,31,15,10,101,1,1,1,1,0,1,25234,200,nginx,3.32,0.1,0.8,0.0,0.0,1,4,0,0,False,3,Czechia,1
billabongslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,34,158,222,2,6,1,0,0,0,0,0,63119,200,Apache,3.43,0.29,0.67,0.0,0.0,1,4,0,0,False,10,United States,1
perfektna.sk,Onikron s.r.o.,4.0,2.0,Let's Encrypt,33,37,9,175,157,1,1,1,1,0,0,51013,200,openresty,3.25,0.25,0.67,0.0,0.0,1,3,0,0,False,6,Slovakia,1
tyrslovensko.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,27,165,231,158,171,1,0,0,0,0,0,58065,200,Apache,3.32,0.27,0.67,0.0,0.0,1,3,0,0,False,4,Russia,1
funshoes.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,37,104,21,68,148,2,0,0,0,0,0,13335,403,cloudflare,3.03,0.27,0.64,0.0,0.0,2,3,0,0,False,6,Canada,1
brookspredaj.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,71,104,21,80,1,7,0,0,0,0,0,13335,403,cloudflare,3.37,0.27,0.67,0.0,0.0,2,4,0,0,False,9,Canada,1
martensbratislava.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,196,245,52,84,1,0,0,0,0,0,58065,200,Apache,3.48,0.3,0.65,0.0,0.0,1,4,0,0,False,11,Spain,1
360googlefoto.sk,Websupport s.r.o.,3.0,3.0,Let's Encrypt,84,37,9,175,133,1,1,1,1,0,0,51013,200,openresty,3.38,0.31,0.44,0.19,0.0,2,2,3,0,False,9,Slovakia,1
